,eva_nr,name,category,state,city,zipcode,street,long,lat
1803,8004487,Nürnberg-Steinbühl,5,Bayern,Nürnberg,90443,Steinbühler Tunnel 1,11.0682,49.442836
1804,8002523,Haidenaab-Göppmannsbühl,7,Bayern,Speichersdorf,95469,Heidenaab,11.820045,49.885777
1805,8000386,Haiger,5,Hessen,Haiger,35708,Bahnhofstr. 1,8.220657,50.741352
1806,8002524,Haiger Obertor,7,Hessen,Haiger,35708,Westerwaldstr. 7,8.20225015,50.7408629
1807,8002526,Hailer-Meerholz,5,Hessen,Gelnhausen,63571,Am Bahnhof 6,9.150665,50.189671
1808,8011801,Hainewalde,7,Sachsen,Hainewalde,02779,Bahnhofstr. 11,14.704463,50.906608
1809,8002528,Rodgau-Hainhausen,5,Hessen,Rodgau-Hainhausen,63110,Rochusstr. 2,8.87581587,50.0391366
1810,8011802,Hainichen,6,Sachsen,Hainichen,09661,Bahnhofsplatz 6,13.119057,50.968095
1811,8002531,Hainburg Hainstadt,6,Hessen,Hainburg,63512,Eisenbahnstr. 29,8.938135,50.078113
1812,8002532,Haitz-Höchst,6,Hessen,Gelnhausen,63571,Biersteiner Straße 42 d,9.226821,50.208634
1813,8011805,Halbe,6,Brandenburg,Halbe,15757,Bahnhofstr. 30,13.701855,52.108384
1814,8011808,Halberstadt Oststraße,7,Sachsen-Anhalt,Halberstadt,38820,Am Ostbahnhof,11.065436,51.885011
1815,8010157,Halberstadt,3,Sachsen-Anhalt,Halberstadt,38820,Bahnhofstr. 13,11.073452,51.899309
1816,8011809,Halberstadt-Spiegelsberge,7,Sachsen-Anhalt,Halberstadt,38820,Kloppstockstr. 8,11.048307,51.882581
1817,8002533,Halbmeil,7,Baden-Württemberg,Wolfach-Halbmeil,77709,Schulstr. 7,8.270454,48.290749
1818,8010158,Haldensleben,5,Sachsen-Anhalt,Haldensleben,39340,Bahnhofsplatz 1,11.406106,52.285034
1819,8002536,Haldern (Rheinl),6,Nordrhein-Westfalen,Rees,46459,Bahnhofstr. 8,6.455832,51.772558
1820,8002537,Halen,7,Nordrhein-Westfalen,Lotte-Halen,49504,Achmerstr. 31,7.945044,52.339122
1821,8002534,Hallbergmoos,5,Bayern,Hallbergmoos,85399,Am Bahnhof,11.714334,48.309167
1822,8010159,Halle (Saale) Hbf,2,Sachsen-Anhalt,Halle ,06112,Hans-Dietrich-Genscher-Platz 1 ,11.987085,51.477509
1823,8002539,Halle (Westf),6,Nordrhein-Westfalen,Halle (Westf),33790,Bahnhofstr. 40,8.357729,52.057295
1824,8010162,Halle-Ammendorf,6,Sachsen-Anhalt,Halle,06132,Bahnhofstr.4,11.9879133,51.4241326
1825,8010160,Halle-Neustadt,4,Sachsen-Anhalt,Halle,06122,An der Magistrale,11.920632,51.480056
1826,8011813,Halle-Nietleben,6,Sachsen-Anhalt,Halle,06126,Heidestraße 9,11.908451,51.487825
1827,8011814,Halle-Trotha,6,Sachsen-Anhalt,Halle,06118,Hans-Dittmarstr. 4,11.96217,51.523898
1828,8002542,Hallstadt (b Bamberg),5,Bayern,Hallstadt (b Bamberg),96103,Bahnhofstr.,10.885454,49.929551
1829,8002545,Halstenbek,4,Schleswig-Holstein,Halstenbek,25469,Bahnhofsstr. 32,9.839092,53.630377
1830,8000145,Haltern am See,4,Nordrhein-Westfalen,Haltern am See,45721,Roost-Warendin-Platz 1,7.184366,51.737668
1831,8002546,Haltingen,6,Baden-Württemberg,Weil am Rhein,79576,Burgunderstr.2,7.611683,47.612837
1832,8004139,München-Untermenzing,4,Bayern,München,81827,Von-Kahr-Straße,11.472792,48.177673
1833,8002548,Hamburg Dammtor,2,Hamburg,Hamburg,20354,Dag-Hammarskjöld-Platz 15,9.989566,53.560751
1834,8002549,Hamburg Hbf,1,Hamburg,Hamburg,20099,Hachmannplatz 16,10.006909,53.552736
1835,8002550,Holstenstraße,4,Hamburg,Hamburg,22765,Stresemannstr. 156,9.949741,53.561762
1836,8070146,Sternschanze,3,Hamburg,Hamburg,20357,Sternschanze 1,9.967204,53.563719
1837,8002553,Hamburg-Altona,1,Hamburg,Hamburg,22765,Scheel-Plessen-Str. 17,9.935175,53.552695
1838,8002554,Hamburg-Bergedorf,3,Hamburg,Hamburg,21029,Weidenbaumsweg 14,10.206171,53.489832
1839,8000147,Hamburg-Harburg,2,Hamburg,Hamburg,21079,Hannoversche Str. 85,9.991701,53.455908
1840,8002557,Hamburg-Neugraben,3,Hamburg,Hamburg,21149,Am Neugrabener Bahnhof  1,9.852048,53.474143
1841,8002558,Hamburg-Rahlstedt,4,Hamburg,Hamburg,22143,Rahlstedter Bahnhofstr. 4,10.154396,53.604857
1842,8002560,Hamburg-Wandsbek,4,Hamburg,Hamburg-Marienthal,22041,Bahngärten 34,10.077224,53.569971
1843,8002561,Wilhelmsburg,4,Hamburg,Hamburg,21109,Wilhelm-Strauss-Weg 1,10.007006,53.498936
1844,8002499,Hämelerwald,5,Niedersachsen,Lehrte,31275,Sternstr. 9,10.110601,52.354704
1845,8000148,Hameln,3,Niedersachsen,Hameln,31785,Bahnhofsplatz 21,9.375906,52.10185
1846,8011796,Hämerten,7,Sachsen-Anhalt,Stendal,39596,Am Bahnhof 1,11.97177,52.599024
1847,8000149,Hamm (Westf) Hbf,2,Nordrhein-Westfalen,Hamm ,59065,Willy-Brandt-Platz 1b,7.807821,51.678078
1848,8002565,Hammah,6,Niedersachsen,Hammah,21714,Bahnhofstr. 4,9.368728,53.612143
1849,8002567,Hammelburg,7,Bayern,Hammelburg,97762,Am Bahnhof 13,9.882966,50.120041
1850,8011815,Hammelspring,7,Brandenburg,Templin- Hammelspring,17268,Bahnhofstraße 2,13.435744,53.070228
1851,8002570,Hammerau,6,Bayern,Ainring,83404,Bahnhofstraße 10,12.946134,47.795883
1852,8004266,Hammerbrook,4,Hamburg,Hamburg,20097,Hammerbrookstraße 60,10.02361,53.54661
1853,8002571,Hamminkeln,6,Nordrhein-Westfalen,Hamminkeln,46499,Güterstr. 6,6.601745,51.735104
1854,8000150,Hanau Hbf,2,Hessen,Hanau,63450,Am Hauptbahnhof 14a,8.929,50.120953
1855,8002572,Hanau Nord,5,Hessen,Hanau,63452,Friedberger Str. 1,8.925848,50.141433
1856,8002573,Hanau West,5,Hessen,Hanau,63454,Philippsruher Allee 24,8.908818,50.131949
1857,8002574,Hanau-Wilhelmsbad,5,Hessen,Hanau,63454,Burgallee 127,8.88325,50.143872
1858,8002575,Handeloh,6,Niedersachsen,Handeloh,21256,Bahnhofstr. 1,9.844711,53.241693
1859,8011818,Hangelsberg,6,Brandenburg,Grünheide (Mark),15537,Strasse der Befreiung,13.920916,52.400271
1860,8006707,Hann Münden,6,Niedersachsen,Hann Münden,34346,Adam von Trott zu Solz-Platz 2,9.658272,51.412582
1861,8002580,Hannover Bismarckstraße,4,Niedersachsen,Hannover,30173,Mainzer Str. 6,9.769728,52.356456
1862,8000152,Hannover Hbf,1,Niedersachsen,Hannover,30159,Ernst-August-Platz 1,9.741021,52.376761
1863,8002581,Hannover-Bornum,5,Niedersachsen,Hannover,30453,Lindener Weg 12,9.679538,52.350246
1864,8002584,Hannover-Kleefeld,5,Niedersachsen,Hannover,30625,Berckhusenstr. 8  ,9.79061,52.373607
1865,8002585,Hannover-Leinhausen,5,Niedersachsen,Hannover,30419,Herrnhäuserstr. 126 (ehem. EG),9.6763,52.396853
1866,8002586,Hannover-Linden/Fischerhof,4,Niedersachsen,Hannover,30459,Ricklinger Stadtweg 98,9.723114,52.352636
1867,8002588,Hanweiler-Bad Rilchingen,6,Saarland,Kleinblittersdorf,66271,Bahnhofstr. 6,7.049986,49.118753
1868,8002592,Harblek,7,Schleswig-Holstein, Oldenswort/ OT Harblek,25870,Harblek 10,8.962646,54.361971
1869,8002593,Harburg (Schwab),6,Bayern,Harburg (Schwaben),86655,Mündlinger Str. 18,10.694643,48.786619
1870,8004267,Harburg Rathaus,3,Hamburg,Hamburg,21079,Harburger Ring 20,9.980463,53.460694
1871,8002594,Hardegsen,6,Niedersachsen,Hardegsen,37181,Bahnhofstraße 28,9.826032,51.65902
1872,8002596,Hardhof,6,Bayern,Langenzenn,90579,An der Bleiche 1,10.784726,49.496925
1873,8002598,Haren (Ems),6,Niedersachsen,Haren ,49733,Gerhard-Bock-Str. 1,7.301428,52.785123
1874,8011820,Harra,7,Thüringen,Harra,07366,Bahnhofstr. 27,11.686006,50.418476
1875,8011821,Harra Nord,7,Thüringen,Harra,07366,Am Stausee 2,11.674692,50.42917
1876,8011822,Harras (Thür),6,Thüringen,Eisfled,98673,Am Bahnhof 1,10.858072,50.412981
1877,8002605,Harsdorf,6,Bayern,Harsdorf,95499,Bahnhofstr. 1,11.566273,50.027762
1878,8002607,Harsum,6,Niedersachsen,Harsum,31177,Morgenstern 2,9.965697,52.206496
1879,8002609,Hartershofen,7,Bayern,Steinsfeld,91628,Hartershofen  60,10.242238,49.416762
1880,8002610,Harthaus,5,Bayern,Germering,82110,St. Cäciliastr. 7,11.387867,48.133502
1881,8011825,Hartmannmühle,7,Sachsen,Geising,01778,Müglitztalstr.,13.792418,50.778384
1882,8002612,Hartmannshof,5,Bayern,Pommelsbrunn,91224,Bahnhofstr. 7,11.554562,49.498858
1883,8002615,Hasbergen (Kr Osnabrück),6,Niedersachsen,Hasbergen ,49205,Bahnhofstr. 1,7.953967,52.241697
1884,8002621,Haslach,5,Baden-Württemberg,Haslach,77716,Schwarzwaldstr.7,8.087975,48.28004
1885,8002623,Haspelmoor,5,Bayern,Hattenhofen,82285,Bahnhofstr. 2,11.098784,48.223263
1886,8002625,Hassel (Saar),6,Saarland,St. Ingbert,66386,Eisenbahnstr. 71,7.171309,49.263323
1887,8002628,Hasselbrook,3,Hamburg,Hamburg,22089,Hammer Steindamm 58,10.056129,53.564711
1888,8002630,Haßfurt,4,Bayern,Haßfurt,97437,Bahnhofstr. 12,10.509998,50.033323
1889,8002632,Haßloch (Pfalz),4,Rheinland-Pfalz,Haßloch,67454,Bahnhofstr. 108a,8.253396,49.371956
1890,8002633,Haßmersheim,6,Baden-Württemberg,Haßmersheim,74855,Neckarstraße 11,9.154129,49.30403
1891,8002634,Haste (Han),4,Niedersachsen,Haste,31559,Hauptstr. 26,9.389097,52.379656
1892,8002635,Hattenheim,6,Hessen,Eltville,65347,Hauptstr. 60,8.0568,50.013663
1893,8002637,Hattersheim (Main),4,Hessen,Hattersheim (Main),65795,Bahnhofsplatz,8.489638,50.067879
1894,8002638,Hattert,6,Rheinland-Pfalz,Müschenbach,57644,Hauptstr. 2,7.776343,50.676034
1895,8002639,Hattingen (Ruhr),5,Nordrhein-Westfalen,Hattingen ,45525,Bahnhofstr. 79,7.169865,51.400911
1896,8002640,Hattingen (Ruhr) Mitte,6,Nordrhein-Westfalen,Hattingen Mitte,45525,Martin-Luther-Straße 18,7.180538,51.397198
1897,8002641,Hattorf,6,Niedersachsen,Hattorf am Harz,37197,Bahnhofstraße 1,10.235999,51.646223
1898,8002643,Hatzenport,6,Rheinland-Pfalz,Hatzenport,56332,Oberstraße 113,7.413508,50.227678
1899,8003774,Lübeck-St.Jürgen,6,Schleswig-Holstein,Lübeck,23564,Mönkhofer Weg 199,10.702942,53.842321
1900,8002649,Hauenstein (Pfalz),6,Rheinland-Pfalz,Hauenstein ,76846,Alte Bundesstr. 2,7.830006,49.201394
1901,8002651,Haupeltshofen,7,Bayern,Aletshausen,86480,Waltenhauser Str. 3,10.38243,48.180467
1902,8002655,Hauptstuhl,5,Rheinland-Pfalz,Hauptstuhl,66851,Bahnhofstr. 15 a,7.490949,49.401974
1903,8000333,Hausach,4,Baden-Württemberg,Hausach,77756,Eisenbahnstr. 5,8.181665,48.284924
1904,8011834,Hausen,7,Thüringen,Hausen,37327,Breitenhölzer Str. 1,10.379167,51.382523
1905,8002664,Hausen (Schwab),7,Bayern,Salgen,87775,Mindelheimer Str. 61,10.482517,48.101004
1906,8002656,Hausen i Tal,7,Baden-Württemberg,Beuron,88631,Bahnhofstraße 1,9.027574,48.080408
1907,8002666,Hausen-Raitbach,6,Baden-Württemberg,Schopfheim,79650,Am Bahnhof 1,7.846041,47.67931
1908,8002501,Häuserhof,6,Hessen,Nidda,63667,B 455,8.939159,50.418594
1909,8002667,Hausham,6,Bayern,Hausham,83734,Miesbacher Str. 2a,11.840257,47.750412
1910,8002670,Havixbeck,6,Nordrhein-Westfalen,Havixbeck,48329,Lasbeck 38,7.407711,51.966713
1911,8002673,Hechingen,6,Baden-Württemberg,Hechingen,72379,Bahnhofstr. 23,8.968775,48.359601
1912,8002674,Hechthausen,6,Niedersachsen,Hechthausen,21755,Raifeisenstr. 1,9.228071,53.638716
1913,8002677,Hedemünden,5,Niedersachsen,Hann.Münden-Hedemünden,34346,Bahnhofsweg 2,9.762144,51.392164
1914,8002678,Hedersdorf,7,Bayern,Schnaittach,91220,Kirchweg 4a,11.338705,49.569344
1915,8011838,Hedersleben-Wedderstedt,7,Sachsen-Anhalt,Wedderstedt,06458,Bahnhofstr. 1,11.250771,51.844688
1916,8002680,Hamm-Heessen,4,Nordrhein-Westfalen,Hamm (Heessen),59073,Kleine Amtsstr.,7.831551,51.709195
1917,8080680,Hegermühle,6,Brandenburg,Strausberg,15344,Am Herrensee,13.866607,52.548375
1918,8002682,Heggen,6,Nordrhein-Westfalen,Finnentrop,57413,Attendorner Straße 121,7.963238,51.153517
1919,8002683,Hegne,6,Baden-Württemberg,Allensbach,78476,Nachtwaid 1,9.099572,47.706037
1920,8000155,Heide (Holst),3,Schleswig-Holstein,Heide,25746,Güterstraße 13,9.101029,54.193563
1921,8000156,Heidelberg Hbf,2,Baden-Württemberg,Heidelberg,69115,Willy-Brandt-Platz 5,8.675442,49.403567
1922,8002685,Heidelberg-Altstadt,4,Baden-Württemberg,Heidelberg,69118,Am Karlstor 1,8.720887,49.415237
1923,8002686,Heidelberg-Kirchheim/Rohrbach,4,Baden-Württemberg,Heidelberg,69124,Hardtstraße 1,8.675383,49.379389
1924,8002687,Heidelberg-Pfaffengrund/Wieblingen,4,Baden-Württemberg,Heidelberg-Wieblingen,69123,Kurpfalzring 77,8.64157,49.411929
1925,8089112,Heidelberger Platz,4,Berlin,Berlin,10713,Mecklenburgische Straße 22A,13.312018,52.479972
1926,8010163,Heidenau,4,Sachsen,Heidenau,01809,Siegfried-Rädel-Str. 1,13.857887,50.981859
1927,8011843,Heidenau Süd,5,Sachsen,Heidenau,01809,Pirnaerstr. 30a,13.874717,50.971696
1928,8011844,Heidenau-Großsedlitz,5,Sachsen,Heidenau,01809,Am Niederhof 2,13.894877,50.960822
1929,8002689,Heidenheim,4,Baden-Württemberg,Heidenheim,89518,Bahnhofsplatz 1,10.156642,48.68017
1930,8070005,Heidenheim Voithwerk,7,Baden-Württemberg,Heidenheim,89522,Ulmer Str.,10.156077,48.669482
1931,8002690,Heidenheim-Mergelstetten,6,Baden-Württemberg,Heidenheim,89522,Poststr. 19,10.160976,48.653279
1932,8002691,Heidenheim-Schnaitheim,6,Baden-Württemberg,Heidenheim,89520,Am Jagtschlößle 13,10.15876,48.708281
1933,8002692,Heidesheim (Rheinhess),5,Rheinland-Pfalz,Heidesheim ,55262,Bahnhofstr. 27,8.111318,49.997023
1934,8002694,Heidkrug,6,Niedersachsen,Delmenhorst,27751,Bremer Str. 312,8.680195,53.057093
1935,8002695,Schortens-Heidmühle (Oldb),6,Niedersachsen,Schortens,26419,Oldenburgerstr. 1,7.946367,53.542158
1936,8002696,Heigenbrücken,6,Bayern,Heigenbrücken,63869,Hüttenwiesen (an St2317),9.380805,50.02286
1937,8000157,Heilbronn Hbf,3,Baden-Württemberg,Heilbronn,74072,Bahnhofstr. 30,9.207715,49.143306
1938,8002699,Heilbronn Sülmertor,6,Baden-Württemberg,Heilbronn,74076,Am Sülmertor 1,9.220598,49.151601
1939,8012392,Mücheln (Geiseltal) - Stadt,7,Sachsen-Anhalt,Mücheln ,06249,Eptingerrhein 25,11.813771,51.303855
1940,8011848,Heiligengrabe,7,Brandenburg,Heiligengrabe,16909,Blesendorfer Weg,12.3425844,53.1501066
1941,8011849,Heilbad Heiligenstadt,4,Thüringen,Heilbad Heiligenstadt ,37308,Bahnhofsplatz 1,10.1245183,51.3773156
1942,8002704,Heiligenstein (Pfalz),6,Rheinland-Pfalz,Römerberg,67354,Bahnhofstr. 31,8.393726,49.28566
1943,8002705,Heilsbronn,5,Bayern,Heilsbronn,91560,Bahnhofplatz 4,10.791053,49.34595
1944,8002707,Heimbach (Nahe),6,Rheinland-Pfalz,Heimbach ,55779,Am alten Bahnhof,7.231047,49.617676
1945,8002710,Heimenkirch,6,Bayern,Heimenkirch,88178,Bahnhofstr. 7,9.9021,47.628909
1946,8002711,Heimersheim,5,Rheinland-Pfalz,Bad Neuenahr-Ahrweiler,53474,Landskronerstr.1,7.174409,50.54745
1947,8006749,Heimfeld,4,Hamburg,Hamburg,21075,Heimfelder Str. 2,9.963187,53.465481
1948,8002715,Heimstetten,5,Bayern,Kirchheim,85551,Bahnhofstr.,11.759659,48.158755
1949,8002716,Alheim-Heinebach,6,Hessen,Alheim,36211,Bahnhofstr. 57,9.664423,51.045739
1950,8002724,Heinzenhausen,7,Rheinland-Pfalz,Heinzenhausen,67742,Hauptstr. 20,7.60743678,49.6255955
1951,8002727,Heitersheim,5,Baden-Württemberg,Heitersheim,79423,Eisenbahnstr. 49,7.646194,47.879859
1952,8000158,Nidderau,5,Hessen,Nidderau,61130,Bahnhofstraße 108,8.880233,50.230826
1953,8011852,Heldrungen,6,Thüringen,Heldrungen,06577,Bahnhofstr. 18,11.183186,51.302171
1954,8011853,Helenesee,7,Brandenburg,Frankfurt (Oder),15236,Im Wald,14.478219,52.278758
1955,8002733,Helmbrechts,7,Bayern,Helmbrechts,95233,Bahnhofstr. 5,11.724351,50.2338
1956,8011855,Helmsdorf (b Pirna),7,Sachsen,Stolpen OT.Helmsdorf,01833,Pirnaer Landstr. 7,14.046491,51.034205
1957,8000159,Helmstedt,4,Niedersachsen,Helmstedt,38350,Bahnhofstr. 3,11.010553,52.222086
1958,8002737,Helpup,7,Nordrhein-Westfalen,Oerlinghausen,33813,Bahnhofstr. 64a,8.714725,51.97738
1959,8002745,Hemmerde,6,Nordrhein-Westfalen,Unna (Hemmerde),59427,Auf dem Siepen,7.803364,51.553942
1960,8002746,Hemmersdorf (Saar),7,Saarland,Rehlingen-Siersburg,66780,Bahnstr. 2,6.614569,49.353998
1961,8000815,Hemmoor,6,Niedersachsen,Hemmoor,21745,An der Bahn 4,9.165803,53.684081
1962,8002748,Hemsbach,5,Baden-Württemberg,Hemsbach,69502,Bahnhofstr.1,8.648722,49.590869
1963,8002751,Henfenfeld,6,Bayern,Henfenfeld,91239,Bahnhofstr. 20,11.38655,49.501412
1964,8002753,Hennef (Sieg),3,Nordrhein-Westfalen,Hennef (Sieg),53773,Bahnhofstr. 13,7.284592,50.773332
1965,8002754,Hennen,6,Nordrhein-Westfalen,Iserlohn,58640,Scherlingstraße 84,7.646847,51.437155
1966,8013483,Hennigsdorf (b Berlin),3,Brandenburg,Hennigsdorf,16761,Postplatz 1 ,13.2053357,52.6382034
1967,8002757,Heppenheim (Bergstr),5,Hessen,Heppenheim,64646,Kalterer Str. 4,8.633379,49.641553
1968,8000160,Herbertingen,5,Baden-Württemberg,Herbertingen,88518,Rötenweg 13,9.414604,48.063945
1969,8002760,Herbertingen Ort,7,Baden-Württemberg,Herbertingen,88518,Denkemerweg 27,9.433397,48.05357
1970,8002761,Herbertshofen,6,Bayern,Meitingen,86405,Am Bahnhof 2,10.848027,48.529528
1971,8002763,Herbolzheim (Breisgau),5,Baden-Württemberg,Herbolzheim ,79336,Stockfeldstr. 1,7.767638,48.223866
1972,8002764,Herbolzheim (Jagst),6,Baden-Württemberg,Neudenau,74861,Neudenauer Str. 1,9.259824,49.281494
1973,8000161,Herborn (Dillkr),4,Hessen,Herborn,35745,Bahnhofsplatz 1,8.30814,50.684405
1974,8002766,Herbrechtingen,6,Baden-Württemberg,Herbrechtingen,89542,Bahnhofsplatz 1,10.170334,48.625634
1975,8002768,Herchen,5,Nordrhein-Westfalen,Windeck,51570,Stromberger Str. 1,7.521349,50.771269
1976,8002769,Herdecke,6,Nordrhein-Westfalen,Herdecke,58313,Bahnhofstraße 45,7.432619,51.404806
1977,8002770,Herdorf,6,Rheinland-Pfalz,Herdorf,57562,Am Bahnhof 1,7.953074,50.778301
1978,8000162,Herford,2,Nordrhein-Westfalen,Herford,32052,Bahnhofsplatz 3,8.663643,52.119609
1979,8000387,Hergatz,6,Bayern,Hergatz,88145,Bahnhofstr. 4,9.827382,47.64681
1980,8002773,Hergershausen,6,Hessen,Babenhausen,64832,Hügelstraße 3,8.916575,49.936802
1981,8011860,Heringen (Helme),6,Thüringen,Heringen/Helme,99765,Bahnhofstr. 27,10.875255,51.451498
1982,8010166,Herlasgrün,6,Sachsen,Pöhl,08543,Bahnhofstr. 5,12.235424,50.570936
1983,8013548,Herleshausen,6,Hessen,Herleshausen,37293,Bahnhofstr. 34,10.171661,51.002642
1984,8089105,Hermannstraße,4,Berlin,Berlin,12051,Hermannstr.160,13.431313,52.46751
1985,8002776,Hermaringen,6,Baden-Württemberg,Hermaringen,89568,Bahnhofstr. 1,10.258331,48.594584
1986,8002122,Friedrichshafen Landratsamt,7,Baden-Württemberg,Friedrichshafen,88045,Zeppelinstraße 68,9.451988,47.657146
1987,8011861,Hermsdorf (b Dresden),6,Sachsen,Ottendorf-Okrilla,01458,Medinger Str. 1,13.815351,51.165545
1988,8011862,Hermsdorf-Klosterlausnitz,5,Thüringen,Hermsdorf-Klosterlausnitz,07629,Bahnhofstr. 1,11.858626,50.903779
