,stationID,stationCategory,names,state,city,postalCode,street,position_long,position_lat
4484,6362,CATEGORY_6,Unterreichenbach,Baden-Württemberg,Unterreichenbach,75399,Bahnhofstr.,8.711284,48.826858
4485,6363,CATEGORY_5,Unterschleißheim,Bayern,Unterschleißheim,85716,Pegasusstr.,11.568628,48.2737
4486,6366,CATEGORY_6,Untersteinach (b Stadtsteinach),Bayern,Untersteinach (b Stadtste,95369,Bahnhofsplatz,11.528122,50.129846
4487,6367,CATEGORY_6,Sulzbachtal,Rheinland-Pfalz,Sulzbachtal,67734,Hauptstr.,7.663654,49.522537
4488,6368,CATEGORY_7,Unterwellenborn,Thüringen,Unterwellenborn,07333,Ernst-Thälmann-Str.,11.435073,50.659253
4489,637,CATEGORY_6,Bietingen,Baden-Württemberg,Gottmadingen,78244,Eichenbohlstr.,8.738915,47.744017
4490,6370,CATEGORY_7,Knittlingen-Kleinvillars,Baden-Württemberg,Ölbronn-Dürrn,75248,Ölbronner Str.,8.744536,48.993444
4491,6371,CATEGORY_5,Urbach (b Schorndorf),Baden-Württemberg,Urbach (b Schorndorf),73660,Konrad-Hornschuch-Str.,9.573734,48.804956
4492,6372,CATEGORY_6,Rödermark-Urberach,Hessen,Rödermark,63322,Bruchwiesenstr.,8.798159,49.975137
4493,6373,CATEGORY_6,Urft,Nordrhein-Westfalen,Kall,53925,Urfttalstr.,6.580173,50.512369
4494,6374,CATEGORY_5,Mülheim-Kärlich,Rheinland-Pfalz,Mülheim-Kärlich,56218,Eisenbahnstr.,7.509072,50.402613
4495,6375,CATEGORY_7,Urschalling,Bayern,Prien-Urschalling,83209,Urschalling 14 (ca 60m entfernt),12.33869,47.835815
4496,6376,CATEGORY_6,Urspring,Baden-Württemberg,Lonsee,89173,Am Bahnhof,9.894569,48.550144
4497,6378,CATEGORY_6,Ürzig DB,Rheinland-Pfalz,Ürzig,54539,Bahnhofstr.,7.004806,49.995933
4498,6379,CATEGORY_7,Usch-Zendscheid,Rheinland-Pfalz,Usch-Zendscheid,54655,Kyllburgerstraße,6.602947,50.102659
4499,6380,CATEGORY_6,Uslar,Niedersachsen,Uslar,37170,An der Eisenbahn,9.65524,51.654481
4500,6381,CATEGORY_6,Usseln,Hessen,Willingen,34508,Bahnhofsstraße,,
4501,6382,CATEGORY_6,Utting,Bayern,Utting,86919,Bahnhofplatz,11.093969,48.022741
4502,6383,CATEGORY_6,Utzedel,Mecklenburg-Vorpommern,Utzedel,17111,Bahnhofstrasse,13.116222,53.860724
4503,6385,CATEGORY_5,Vach,Bayern,Fürth,90765,Herboldshoferstr.,10.986146,49.517572
4504,6387,CATEGORY_6,Vachdorf,Thüringen,Vachdorf,98617,Am Bahnhof,10.538533,50.529337
4505,6388,CATEGORY_7,Vachendorf,Bayern,Vachendorf,83209,Vachendorf 6 (ca 130m enfernt),12.32188,47.826814
4506,6389,CATEGORY_7,Vahldorf,Sachsen-Anhalt,Vahldorf,39345,Bahnhofstr.,11.499764,52.252389
4507,639,CATEGORY_6,Bigge,Nordrhein-Westfalen,Olsberg,59939,Hauptstraße,8.475253,51.358279
4508,6390,CATEGORY_4,Vaihingen (Enz),Baden-Württemberg,Vaihingen (Enz),71665,Neue Bahnhofstr.,8.957632,48.948118
4509,6392,CATEGORY_6,Vallendar,Rheinland-Pfalz,Vallendar,56179,Rheinstr.,7.61034608,50.3995737
4510,6393,CATEGORY_5,Varel (Oldb),Niedersachsen,Varel ,26316,Am Bahnhof,8.150187,53.399098
4511,6394,CATEGORY_7,Vastorf,Niedersachsen,Vastorf,21397,Bahnhofstr.,10.555558,53.199049
4512,6395,CATEGORY_5,Vaterstetten,Bayern,Vaterstetten,85591,Südl. Bahnhofstr.,11.76438,48.104109
4513,6396,CATEGORY_7,Vatterode,Sachsen-Anhalt,Mansfeld,06343,Dorfstraße Vatterode,11.4293003,51.5975443
4514,6397,CATEGORY_5,Vechelde,Niedersachsen,Vechelde,38159,Hildesheimer Str.44 a,10.35976,52.257212
4515,6398,CATEGORY_6,Vechta,Niedersachsen,Vechta,49377,Neuer Markt,8.280367,52.728904
4516,6399,CATEGORY_4,Veddel,Hamburg,Hamburg,20539,Wilhelmsburger Platz,10.013313,53.521703
4517,64,CATEGORY_6,Alsenz,Rheinland-Pfalz,Alsenz,67821,Bahnhofstr.,7.817189,49.727495
4518,640,CATEGORY_6,Bildstock,Saarland,Friedrichsthal,66299,Bahnhofstr.,7.094341,49.337325
4519,6401,CATEGORY_7,Vehlefanz,Brandenburg,Oberkrämer,16727,Bärenklauer Straße,13.114827,52.722332
4520,6402,CATEGORY_6,Veilsdorf,Thüringen,Veilsdorf,96515,Am Bahnhof,10.813763,50.41533
4521,6403,CATEGORY_5,Veitshöchheim,Bayern,Veitshöchheim,97209,Bahnhofstraße,9.876196,49.831432
4522,6404,CATEGORY_6,Velden (b Hersbruck),Bayern,Velden (b Hersbruck),91235,Bahnhofstr.,11.518333,49.610808
4523,6405,CATEGORY_5,Velgast,Mecklenburg-Vorpommern,Velgast,18469,Bahnhofstr.,12.803137,54.277316
4524,6406,CATEGORY_4,Velten (Mark),Brandenburg,Velten ,16727,Bahnhofstr.,13.172034,52.684889
4525,6407,CATEGORY_6,Ventschow,Mecklenburg-Vorpommern,Ventschow,19417,Hauptstr. 15 b,11.580016,53.787208
4526,6408,CATEGORY_3,Verden (Aller),Niedersachsen,Verden (Aller),27283,Bahnhofstr.,9.237855,52.920818
4527,6409,CATEGORY_7,Vernawahlshausen,Hessen,Wahlsburg,37194,Bahnhofsweg,9.614442,51.629529
4528,6411,CATEGORY_6,Vetschau,Brandenburg,Vetschau,03226,Bahnhofstr.,14.081023,51.789759
4529,6412,CATEGORY_4,Vienenburg,Niedersachsen,Vienenburg,38690,Bahnhofstr.,10.562174,51.955034
4530,6414,CATEGORY_6,Viernau,Thüringen,Viernau,98547,Am Bahnhof,10.558908,50.667106
4531,6415,CATEGORY_3,Viersen,Nordrhein-Westfalen,Viersen,41747,Bahnhofsplatz,6.403896,51.254947
4532,6416,CATEGORY_6,Vieselbach,Thüringen,Erfurt,99098,Bahnhofsallee,11.1383289,50.9929503
4533,6418,CATEGORY_4,Villingen (Schwarzw),Baden-Württemberg,Villingen-Schwenningen,78048,Bahnhofstr.,8.465261,48.058022
4534,6419,CATEGORY_6,Villmar,Hessen,Villmar,65606,Oberau,8.186885,50.39562
4535,642,CATEGORY_7,Billenhausen,Bayern,Krumbach (Schwaben),86381,Pfarrer Eggerweg,10.358162,48.275562
4536,6420,CATEGORY_6,Vilsbiburg,Bayern,Vilsbiburg,84137,Bahnhofstr.,,
4537,6421,CATEGORY_6,Vilseck,Bayern,Vilseck,92249,Bahnhofstr.,11.801058,49.615629
4538,6423,CATEGORY_4,Vilshofen (Niederbay),Bayern,Vilshofen an der Donau,94474,Bahnhofstr.,13.190867,48.629551
4539,6424,CATEGORY_4,Hannover - Vinnhorst,Niedersachsen,Hannover,30419,Benneckeallee/Alt Vinnhorst,9.707729,52.424043
4540,6425,CATEGORY_6,Vinzelberg,Sachsen-Anhalt,Käthen,39599,Am Bahnhof,11.67196,52.569185
4541,6426,CATEGORY_6,Visselhövede,Niedersachsen,Visselhövede,27373,Bahnhofstr.,9.566642,52.980059
4542,6428,CATEGORY_6,Vlotho,Nordrhein-Westfalen,Vlotho,32602,Weserstraße,8.86419,52.1718
4543,6429,CATEGORY_5,Voerde (Niederrhein),Nordrhein-Westfalen,Voerde (Niederrhein),46562,Bahnhofstr.,6.688813,51.597541
4544,643,CATEGORY_6,Billerbeck,Nordrhein-Westfalen,Billerbeck,48727,Am Bahnhof,7.297482,51.981341
4545,6433,CATEGORY_7,Vogelsang (Kr Oberhavel),Brandenburg,Zehdenick,16792,Zehdenicker Str.,13.385687,53.037712
4546,6435,CATEGORY_6,Vogelweh,Rheinland-Pfalz,Kaiserslautern,67661,Kaiserstr.,7.706011,49.438535
4547,6436,CATEGORY_6,Vohburg,Bayern,Vohburg,85088,"Rockolding, Am Bahnhof",11.60735,48.739125
4548,6439,CATEGORY_6,Vöhringen,Bayern,Vöhringen,89269,Bahnhofstr.,10.083628,48.279088
4549,644,CATEGORY_5,Billwerder-Moorfleet,Hamburg,Hamburg,22113,Alter Landweg,10.096658,53.515589
4550,6440,CATEGORY_5,Vöhrum,Niedersachsen,Peine,31228,An der Bahn,10.1688015,52.3354309
4551,6442,CATEGORY_6,Voigtsgrün,Sachsen,Hirschfeld,08144,Bahnhofstr.,12.426541,50.634018
4552,6443,CATEGORY_6,Voigtstedt,Thüringen,Voigtstedt,06556,Voigtstedterstr.,11.306824,51.391632
4553,6444,CATEGORY_6,Voldagsen,Niedersachsen,Coppenbrügge,31863,Am Bahnhof,9.582677,52.101681
4554,6445,CATEGORY_3,Völklingen,Saarland,Völklingen,66333,Rathausstr.,6.848156,49.249091
4555,6446,CATEGORY_6,Volkmarsen,Hessen,Volkmarsen,34471 ,Oberer Zollstock,,
4556,6447,CATEGORY_7,Volkringhausen,Nordrhein-Westfalen,Balve,58802,Glashütte,7.872214,51.359889
4557,645,CATEGORY_6,Binau,Baden-Württemberg,Binau,74862,Burg Dauchsteinstr.,9.083631,49.372589
4558,6450,CATEGORY_7,Volpriehausen,Niedersachsen,Uslar,37170,Schlarper Weg,9.737822,51.660967
4559,6452,CATEGORY_7,Vorhop,Niedersachsen,Wittingen,29379,An der Bahn,10.656384,52.64804
4560,6453,CATEGORY_7,Vormwald,Nordrhein-Westfalen,Hilchenbach,57271,Am Zollposten,8.143094,50.980421
4561,6454,CATEGORY_7,Vormwald Dorf,Nordrhein-Westfalen,Hilchenbach,57271,Vormwalder Straße,8.127215,50.989929
4562,6455,CATEGORY_6,Vorra (Pegnitz),Bayern,Vorra (Pegnitz),91247,Bahnhofstr.,11.4932942,49.5626732
4563,6456,CATEGORY_6,Friedrichshafen Manzell,Baden-Württemberg,Friedrichshafen,88046,Schnetzenhauser Straße,9.429156,47.66432
4564,6457,CATEGORY_4,Wabern (Bz Kassel),Hessen,Wabern,34590,Bahnhofstr.,9.35804,51.103134
4565,6458,CATEGORY_6,Wachenheim (Pfalz),Rheinland-Pfalz,Wachenheim,67157,Schweizinger Str.,8.191152,49.4393
4566,6459,CATEGORY_5,Wächterhof,Bayern,Höhenkirchen-Siegertsbrun,85635,Luitpoldstr.,11.712731,48.033567
4567,6460,CATEGORY_4,Wächtersbach,Hessen,Wächtersbach,63607,Am Bahnhof,9.295828,50.253958
4568,6462,CATEGORY_7,Waffenbrunn,Bayern,Willmering,93497,Prinzing,12.675032,49.261541
4569,6463,CATEGORY_6,Waggonfabrik,Rheinland-Pfalz,Mainz,55120,Hartmühlenweg,8.235108,50.014915
4570,6464,CATEGORY_4,Waghäusel,Baden-Württemberg,Waghäusel,68753,Weinbrennerstr.,8.508313,49.248186
4571,6465,CATEGORY_6,Waging,Bayern,Waging a.See,83329,Westendstraße,,
4572,6466,CATEGORY_7,Wahlbach (Kr Siegen),Nordrhein-Westfalen,Burbach ,57299,Bergstraße,8.053783,50.758416
4573,6467,CATEGORY_7,Wahlitz,Sachsen-Anhalt,Königsborn,39175,Bahnhofstr.,11.788868,52.109177
4574,647,CATEGORY_7,Bindfelde,Sachsen-Anhalt,Stendal,39576,Tangermünder Chaussee,11.898035,52.584561
4575,6470,CATEGORY_6,Wahrenholz,Niedersachsen,Wahrenholz,29399,Am Bahnhof,10.606954,52.608002
4576,6471,CATEGORY_3,Waiblingen,Baden-Württemberg,Waiblingen,71332,Neuer Bahnhof,9.299882,48.826124
4577,6472,CATEGORY_4,Waidmannslust,Berlin,Berlin,13469,Waidmannsluster Damm,13.320996,52.60648
4578,6473,CATEGORY_6,Waigolshausen,Bayern,Waigolshausen,97534,Bahnhofstr.,10.116027,49.967293
4579,6474,CATEGORY_7,Wakendorf,Schleswig-Holstein,Wakendorf I,23845,Bahnhofstr.,10.365956,53.866266
4580,6478,CATEGORY_7,Hammelburg Ost,Bayern,Hammelburg,97762,Würzburger Straße,9.902111,50.115889
4581,6479,CATEGORY_6,Walddrehna,Brandenburg,Heideblick,15926,Bahnhofstr.,13.617249,51.772723
4582,648,CATEGORY_6,Bindlach,Bayern,Bindlach,95463,Bahnhofstr.,11.603442,49.98022
4583,6482,CATEGORY_6,Waldenburg (Württ),Baden-Württemberg,Waldenburg (Württ),74638,Am Bahnhof,9.658699,49.202537
4584,6483,CATEGORY_6,Waldershof,Bayern,Waldershof,95679,Bahnhofstr.,12.057994,49.9832305
4585,6484,CATEGORY_6,Waldfischbach,Rheinland-Pfalz,Waldfischbach,67714,Bahnhofstr.,7.6515162,49.2883372
4586,6485,CATEGORY_6,Waldhausen (b Schorndorf),Baden-Württemberg,Lorch-Waldhausen,73547,Lorcher Str.,9.637927,48.789185
4587,6486,CATEGORY_6,Waldheim,Sachsen,Waldheim,04736,Bahnhofstr.,13.0139226,51.0758187
4588,6487,CATEGORY_5,Waldkirch,Baden-Württemberg,Waldkirch,79183,Bahnhofsplatz,7.957245,48.095691
4589,6488,CATEGORY_6,Waldkirchen (Erzgeb),Sachsen,Grünhainichen,09579,Zschopautalstraße,,
4590,649,CATEGORY_4,Bingen (Rhein) Hbf,Rheinland-Pfalz,Bingen ,55411,Bingerbrücker Straße,7.884263,49.968729
4591,6490,CATEGORY_6,Wahlstedt,Schleswig-Holstein,Wahlstedt,23812,Am Flugplatz,10.2298661,53.9610551
4592,6491,CATEGORY_7,Waldmünchen,Bayern,Waldmünchen,93443,Bahnhofstr.,12.696007,49.377886
4593,6494,CATEGORY_4,Waldshut,Baden-Württemberg,Waldshut-Tiengen,79761,Eisenbahnstr.,8.219526,47.621368
4594,6497,CATEGORY_6,Walhausen (Saar),Saarland,Nohfelden,66625,Brunnenstr.,7.129374,49.5588
4595,6498,CATEGORY_6,Walheim (Württ),Baden-Württemberg,Walheim (Württ),74399,Villastraße,9.152118,49.010941
4596,6499,CATEGORY_6,Walkenried,Niedersachsen,Walkenried,37445,Bahnhofstr.,10.608814,51.584876
4597,65,CATEGORY_5,Alsfeld (Oberhess),Hessen,Alsfeld,36304,Bahnhofstr.,9.264297,50.750962
4598,650,CATEGORY_4,Bingen (Rhein) Stadt,Rheinland-Pfalz,Bingen ,55411,Espenschiedstr.,7.902985,49.969746
4599,6502,CATEGORY_6,Biedenkopf-Wallau,Hessen,Biedenkopf,35216,Bahnhofstraße,,
4600,6503,CATEGORY_4,Walldorf (Hess),Hessen,Mörfelden-Walldorf,64546,Farmstr.,8.580811,50.001339
4601,6504,CATEGORY_6,Walldorf (Werra),Thüringen,Walldorf,98639,Meininger Str.,10.390843,50.617603
4602,6505,CATEGORY_6,Walldürn,Baden-Württemberg,Walldürn,74731,Eisenbahnstraße,,
4603,6508,CATEGORY_6,Wallersdorf,Bayern,Wallersdorf,94522,Lagerhausstr.,12.743464,48.740644
4604,6509,CATEGORY_7,Wallertheim,Rheinland-Pfalz,Wallertheim,55578,Bahnhofstr.,8.049458,49.832648
4605,651,CATEGORY_5,Bingen-Gaulsheim,Rheinland-Pfalz,Bingen-Gaulsheim,55411,Mainzer Str.,7.950983,49.967073
4606,6510,CATEGORY_6,Walleshausen,Bayern,Geltendorf,82269,Dr-Hundt-Straße,10.980995,48.150218
4607,6511,CATEGORY_6,Wallhausen (Helme),Sachsen-Anhalt,Wallhausen,06528,Am Bahnhof,11.206677,51.4620256
4608,6514,CATEGORY_6,Wallwitz (Saalkr),Sachsen-Anhalt,Petersberg,06193,Bahnhofstr.,11.921079,51.581758
4609,6515,CATEGORY_5,Hebertshausen,Bayern,Hebertshausen,85241,Walpertshofen,11.455487,48.291106
4610,6516,CATEGORY_6,Walpertskirchen,Bayern,Walpertskirchen,85469,Bahnhofstrasse,11.970421,48.260872
4611,6517,CATEGORY_6,Walporzheim,Rheinland-Pfalz,Bad Neuenahr-Ahrweiler,53474,Prümerstr.,7.07847834,50.5325118
4612,6518,CATEGORY_7,Walschleben,Thüringen,Walschleben,99189,Bahnhofstr.,10.955958,51.067881
4613,6519,CATEGORY_7,Walsleben,Brandenburg,Walsleben,16818,Bahnhofstr.,12.679027,52.947039
4614,652,CATEGORY_7,Binolen,Nordrhein-Westfalen,Balve,58802,Binolen,7.859433,51.371981
4615,6520,CATEGORY_6,Walsrode,Niedersachsen,Walsrode,29664,Am Bahnhof,9.600906,52.864855
4616,6522,CATEGORY_6,Waltershausen,Thüringen,Waltershausen,99880,Ohrdrufer Str.,10.563743,50.90073
4617,6523,CATEGORY_7,Waltershausen-Schnepfenthal,Thüringen,Waltershausen,99880,Reinhardsbrunnerstraße,10.576211,50.883974
4618,6524,CATEGORY_6,Walthersdorf (Erzgeb),Sachsen,Crottendorf,09474,Hauptstraße,,
4619,6526,CATEGORY_6,Wandersleben,Thüringen,Drei Gleichen,99869,OT Wandersleben,10.852498,50.906666
4620,6529,CATEGORY_4,Hamburg-Tonndorf,Hamburg,Hamburg,22045,Sonnenweg,10.12305,53.586385
4621,653,CATEGORY_3,Ostseebad Binz,Mecklenburg-Vorpommern,Binz,18609,Dollahnerstr.,13.600507,54.404819
4622,6530,CATEGORY_4,Wandsbeker Chaussee,Hamburg,Hamburg,22089,Wandsbeker Chaussee,10.059975,53.569734
4623,6531,CATEGORY_5,Wangen (Allgäu),Baden-Württemberg,Wangen,88239,Bahnhofstraße,9.830573,47.689227
4624,6533,CATEGORY_3,Wanne-Eickel Hbf,Nordrhein-Westfalen,Herne,44649,Heinz-Rühmann-Platz,7.165783,51.531256
4625,6534,CATEGORY_5,Wannweil,Baden-Württemberg,Wannweil,72821,Bahnhofstraße 32/,9.150449,48.512315
4626,6535,CATEGORY_6,Wansleben am See,Sachsen-Anhalt,Wansleben am See,06318,Am Bahnhof,11.746764,51.462417
4627,6537,CATEGORY_4,Warburg (Westf),Nordrhein-Westfalen,Warburg ,34414,Bahnhofstraße,9.163845,51.492953
4628,6538,CATEGORY_3,Waren (Müritz),Mecklenburg-Vorpommern,Waren (Müritz),17192,Lloydstr.,12.680678,53.521512
4629,6539,CATEGORY_6,Warendorf,Nordrhein-Westfalen,Warendorf,48231,Bahnhofstr.,7.984464,51.950091
4630,654,CATEGORY_7,Monreal,Rheinland-Pfalz,Monreal,56729,Bahnhofstr.,7.153055,50.296357
4631,6543,CATEGORY_6,Warmbad,Sachsen,Wolkenstein,09429,Flossplatzer Weg,,
4632,6545,CATEGORY_3,Warnemünde,Mecklenburg-Vorpommern,Rostock,18119,Am Bahnhof,12.091271,54.176852
4633,6546,CATEGORY_5,Warnemünde Werft,Mecklenburg-Vorpommern,Rostock,18119,Werft Allee,12.085638,54.16932
4634,6547,CATEGORY_6,Warngau,Bayern,Warngau,83627,Bahnhofstr.,11.709472,47.83357
4635,6548,CATEGORY_6,Warnitz (Uckermark),Brandenburg,Oberuckersee - Warnitz,17291,Lindenallee,13.876684,53.182031
4636,655,CATEGORY_6,Birkelbach,Nordrhein-Westfalen,Erndtebrück,57339,Landstraße,8.252865,51.020694
4637,6550,CATEGORY_4,Warschauer Straße,Berlin,Berlin,10243,Warschauer Str.,13.451646,52.505976
4638,6551,CATEGORY_5,Wartenberg,Berlin,Berlin,13051,Ribnitzer Str./Egon-Erwin-Kisch-St,13.503633,52.572989
4639,6554,CATEGORY_7,Wasbek,Schleswig-Holstein,Wasbek,24647,Bahnhofstr.,9.898016,54.075581
4640,6555,CATEGORY_6,Wasenweiler,Baden-Württemberg,Ihringen,79241,Merdingerstr.,7.686813,48.046587
4641,6556,CATEGORY_6,Wasseralfingen,Baden-Württemberg,Aalen,73433,Schlegelstr.,10.103645,48.858615
4642,6557,CATEGORY_6,Wasserburg (Bodensee),Bayern,Wasserburg ,88142,Bahnhofstr.,9.639064,47.571903
4643,6558,CATEGORY_6,Wasserburg (Günz),Bayern,Günzburg,89312,Bubesheimer Str.,10.269707,48.438377
4644,6559,CATEGORY_6,Wasserburg (Inn) Bahnhof,Bayern,Wasserburg,83512 ,Bahnhofstrasse,,
4645,656,CATEGORY_6,Birkenau,Hessen,Birkenau,69488,Bahnhofstr.,8.708359,49.561039
4646,6562,CATEGORY_6,Wasserliesch,Rheinland-Pfalz,Wasserliesch,54332,Marktplatz,6.537216,49.708467
4647,6563,CATEGORY_7,Wasserthaleben,Thüringen,Wasserthaleben,99718,Bahnhofstr.,10.8902943,51.2584572
4648,6565,CATEGORY_7,Wasserzell (b Eichstätt),Bayern,Eichstätt-Wasserzell,85072,Bahnhofstrasse,11.16797,48.875347
4649,6566,CATEGORY_6,Wasungen,Thüringen,Wasungen,98634,Bahnhofstr.,10.359287,50.662895
4650,6568,CATEGORY_4,Wattenscheid,Nordrhein-Westfalen,Bochum,44867,Fritz-Reuter-Str.,7.139521,51.473214
4651,6569,CATEGORY_5,Wattenscheid-Höntrop,Nordrhein-Westfalen,Bochum-Wattenscheid,44869,Höntroperstr.,7.153535,51.459894
4652,657,CATEGORY_6,Birkenbringhausen,Hessen,Burgwald,35099,Bahnhofstraße,,
4653,6570,CATEGORY_6,Watzenborn-Steinberg,Hessen,Pohlheim,35415,Bahnhofstr.,8.723435,50.5455
4654,6573,CATEGORY_6,Weckesheim,Hessen,Reichelsheim (Wetterau),61203,Reichelsheimer Str.,8.843673,50.359559
4655,6574,CATEGORY_6,Weddel (Braunschw),Niedersachsen,Cremlingen,38162,Bauernstrasse,10.623494,52.269118
4656,6575,CATEGORY_5,Wedel (Holst),Schleswig-Holstein,Wedel (Holst),22880,Rathausplatz,9.705161,53.581995
4657,6576,CATEGORY_7,Weener,Niedersachsen,Weener,26826,Am Bahnhof,7.343095,53.163271
4658,6577,CATEGORY_7,Weesenstein,Sachsen,Müglitztal-Weesenstein,01809,Bahnhofstraße,13.862885,50.936358
4659,6578,CATEGORY_4,Weetzen,Niedersachsen,Ronnenberg,30952,Bahnhofstr.,9.635376,52.298351
4660,6579,CATEGORY_6,Weeze,Nordrhein-Westfalen,Weeze,47652,Bahnstr.,6.197976,51.624294
4661,6580,CATEGORY_6,Wefensleben,Sachsen-Anhalt,Wefensleben,39365,Bahnhofstr.,11.155205,52.17694
4662,6583,CATEGORY_6,Wega,Hessen,Bad Wildungen,34537,Ederstraße,,
4663,6584,CATEGORY_6,Wegberg,Nordrhein-Westfalen,Wegberg,41844,Am Bahnhof,6.281289,51.145179
4664,6585,CATEGORY_6,Wegeleben,Sachsen-Anhalt,Wegeleben,38828,Bahnhofstr.,11.168551,51.871583
4665,6586,CATEGORY_7,Wegenstedt,Sachsen-Anhalt,Wegenstedt,39359,Dorfstr.,11.208882,52.387075
4666,6587,CATEGORY_7,Wehr (Mosel),Rheinland-Pfalz,Palzem-Wehr,54539,Zum Moselufer,6.376822,49.586464
4667,6588,CATEGORY_6,Wehr-Brennet,Baden-Württemberg,Wehr-Brennet,79664,Basler Str.,7.910525,47.58092
4668,6589,CATEGORY_6,Weibhausen,Bayern,Wonneberg,83379,Eschenweg,,
4669,659,CATEGORY_7,Birkengrund,Brandenburg,Ludwigsfelde,14974,Am Birkengrund,13.27196,52.315563
4670,6591,CATEGORY_6,Weichering,Bayern,Weichering,86706,Bahnhofstr.,11.330409,48.720645
4671,6593,CATEGORY_6,Weickersdorf (Sachs),Sachsen,Bischofswerda-Weickersd.,01877,Am Goldbacher Berg,14.151122,51.110906
4672,6594,CATEGORY_7,Weickersgrüben,Bayern,Gräfendorf,97782,Roßmühle,9.782546,50.107067
4673,6595,CATEGORY_6,Weida,Thüringen,Weida,07570,Bahnhofstr.,12.0622426,50.785919
4674,6596,CATEGORY_7,Weida Altstadt,Thüringen,Weida,07570,Grafenbrücker Str.,12.058457,50.76787
4675,6597,CATEGORY_3,Weiden (Oberpf),Bayern,Weiden in der Oberpfalz,92637,Bahnhofstr.,12.153846,49.67049
4676,6598,CATEGORY_6,Weidenbach,Bayern,Heldenstein,84431,Bahnhofstr.,12.347317,48.254124
4677,66,CATEGORY_5,Alsheim,Rheinland-Pfalz,Alsheim,67577,Bahnhofsstraße,8.342462,49.765528
4678,660,CATEGORY_4,Birkenstein,Brandenburg,Hoppegarten,15366,Hönower Weg,13.647187,52.515601
4679,6602,CATEGORY_7,Weiding,Bayern,Weiding,93495,Bahnhofstr.,12.776995,49.255722
4680,6603,CATEGORY_6,Weiherhammer,Bayern,Weiherhammer,92729,Bahnhofstr.,12.061829,49.631253
4681,6604,CATEGORY_6,Weiherhof,Bayern,Zirndorf,90513,Weiherhofer Hauptstr.,10.928488,49.459926
4682,6605,CATEGORY_6,Weikersheim,Baden-Württemberg,Weikersheim,97990,Bahnhofstraße,,
4683,6606,CATEGORY_3,Weil am Rhein,Baden-Württemberg,Weil  am Rhein,79576,Hauptstraße,7.608419,47.593973
4684,6607,CATEGORY_7,Weil am Rhein Ost,Baden-Württemberg,Weil am Rhein,79576,Eisenbahnstr.,7.63478,47.590629
4685,6608,CATEGORY_4,Weil der Stadt,Baden-Württemberg,Weil der Stadt,71263,Am Bahnhof,8.872806,48.755483
4686,661,CATEGORY_4,Birkenwerder (b Berlin),Brandenburg,Birkenwerder,16547,Klara-Zetkin-Str.,13.288772,52.688249
4687,6610,CATEGORY_7,Weilbach,Bayern,Pfaffenhausen,87772,Weilbach,10.429623,48.125996
4688,6611,CATEGORY_6,Weilbach in Unterfranken,Bayern,Weilbach,63937,Hauptstraße,,
4689,6612,CATEGORY_5,Weilburg,Hessen,Weilburg,35781,Bahnhofstr.,8.267949,50.486368
4690,6613,CATEGORY_5,Weiler (Rems),Baden-Württemberg,Schorndorf,76314,Bahnhofstr.,9.501991,48.800301
4691,6614,CATEGORY_6,Weilerswist,Nordrhein-Westfalen,Weilerswist,53919,Bahnhofsallee,6.845078,50.750293
4692,6616,CATEGORY_3,Weilheim (Oberbay),Bayern,Weilheim ,82362,Bahnhofplatz,11.14286,47.845363
4693,6617,CATEGORY_2,Weimar,Thüringen,Weimar,99423,Schopenhauerstr.,11.326458,50.991487
4694,6618,CATEGORY_6,Ahnatal-Weimar,Hessen,Ahnatal,34292,Raiffeisenplatz,,
4695,6619,CATEGORY_6,Weimar Berkaer Bf,Thüringen,Weimar,99423,Erfurter Str.,11.313686,50.980626
4696,662,CATEGORY_7,Birkungen,Thüringen,Leinefelde-Worbis,37327,Beinröder Str.,10.330736,51.366312
4697,6622,CATEGORY_3,Weinheim (Bergstr) Hbf,Baden-Württemberg,Weinheim,69469,Am Hauptbahnhof,8.665351,49.553302
4698,6623,CATEGORY_6,Weinsberg,Baden-Württemberg,Weinsberg,74189,Bahnhofsplatz,9.287024,49.147997
4699,6624,CATEGORY_5,Weischlitz,Sachsen,Weischlitz,08538,Bahnhofstr.,12.060517,50.448105
4700,6625,CATEGORY_6,Weisen,Brandenburg,Weisen,19322,Am Bahnhof,11.787505,53.025546
4701,6627,CATEGORY_6,Weisenheim (Sand),Rheinland-Pfalz,Weisenheim,67256,Bahnhofstr.,8.249874,49.513931
4702,6628,CATEGORY_5,Rodgau-Weiskirchen,Hessen,Rodgau-Weiskirchen,63110,Bahnhofstr.,8.877828,50.052573
4703,6629,CATEGORY_6,Weißandt-Gölzau,Sachsen-Anhalt,Weißandt-Gölzau/ Ort Görz,06369,Am Bahnhof,12.028765,51.66967
4704,663,CATEGORY_6,Birresborn,Rheinland-Pfalz,Birresborn,54574,Bahnhofstraße,6.628884,50.176411
4705,6631,CATEGORY_6,Weißenau,Baden-Württemberg,Ravensburg,88214,Bahnhofstraße,9.594383,47.765975
4706,6632,CATEGORY_4,Weißenburg (Bay),Bayern,Weißenburg (Bay),91781,Bismarkanlage,10.96539,49.029673
4707,6633,CATEGORY_3,Weißenfels,Sachsen-Anhalt,Weißenfels,06667,Zum Bahnhof,11.970926,51.204615
4708,6634,CATEGORY_6,Weißenfels West,Sachsen-Anhalt,Weißenfels,06667,Erfurter Str.,11.943964,51.194482
